PassengerId,Name,HomePlanet,Cabin,Age,Transported
6979_01,Arla Morelly,Earth,E/447/P,22.0,False
6980_01,Stevey Reilline,,F/1331/S,44.0,True
6981_01,Joanny Cainghannon,Earth,F/1332/S,41.0,False
6982_01,Johna Garnes,Earth,G/1128/P,21.0,True
6984_01,Diedow Hake,Mars,F/1450/P,26.0,False
6984_02,Peefox Hake,Mars,F/1450/P,54.0,True
6984_03,Cupers Hake,Mars,F/1450/P,19.0,False
6985_01,Erie Barris,,G/1138/S,32.0,False
6987_01,Willey Moongton,Earth,G/1139/S,,True
6988_01,Quarkib Obnoftle,Europa,C/226/P,26.0,False
6988_02,Azharga Obnoftle,Europa,C/226/P,28.0,True
6990_01,Lison Franton,Earth,,21.0,False
6991_01,Kabiton Disivering,Europa,B/233/P,38.0,False
6991_02,Spurin Disivering,Europa,B/233/P,43.0,True
6992_01,Walles Bakerrison,,G/1131/P,12.0,False
6992_02,Lavey Bakerrison,Earth,G/1131/P,25.0,False
6992_03,Murie Bakerrison,Earth,G/1131/P,27.0,True
6994_01,Bellus Obeaded,Europa,B/267/S,22.0,True
6994_02,Alwaide Bagetvable,Europa,B/267/S,20.0,False
6995_01,Stany Hamberterry,Earth,F/1334/S,24.0,False
6996_01,Tricki Whitledges,Earth,F/1452/P,34.0,False
6997_01,Vulark Sfin,Mars,D/220/P,42.0,False
6997_02,Weet Sfin,Mars,F/1453/P,24.0,False
6998_01,Irmark Griffy,Earth,F/1454/P,28.0,False
6999_01,Mites Buth,Mars,E/449/P,29.0,False
7001_01,Majora Guieroolow,Europa,D/213/S,31.0,True
7002_01,Rickie Mickersones,Earth,G/1141/S,29.0,False
7004_01,Karena Woodwardy,Earth,F/1337/S,14.0,False
7005_01,Card Castron,Earth,F/1338/S,16.0,True
7006_01,Tammyl Fuenton,,G/1142/S,16.0,True
7007_01,Luxons Bradissive,Europa,E/450/P,27.0,True
7007_02,Fomam Bradissive,Europa,E/450/P,,False
7008_01,Berta Philliames,Earth,F/1339/S,23.0,False
7010_01,Naomin Quinnerettt,Earth,G/1143/S,16.0,False
7010_02,,Earth,F/1340/S,30.0,True
7011_01,Coreee Wagnerray,Earth,F/1455/P,24.0,False
7013_01,Fayene Lardy,Earth,G/1144/S,36.0,True
7014_01,Edar Speery,Europa,C/257/S,25.0,True
7015_01,Geons Geadle,Europa,C/227/P,29.0,True
7016_01,Sadine Rosalanenn,Earth,G/1132/P,21.0,False
7017_01,Netty Watkinsley,Earth,G/1133/P,26.0,True
7018_01,Set Sturt,Mars,E/467/S,30.0,False
7019_01,Fayen Nasquez,Earth,F/1457/P,31.0,False
7019_02,Kurta Nasquez,Earth,F/1457/P,20.0,False
7020_01,All Buckson,Earth,G/1145/S,,True
7021_01,Loree Lerez,Earth,G/1146/S,33.0,True
7022_01,Wimps Bleling,Europa,D/215/S,35.0,True
7022_02,Mesonon Bleling,Europa,D/215/S,46.0,False
7025_01,Des Willangsey,Earth,G/1147/S,63.0,True
7026_01,Alpha Amonsmane,Europa,A/86/S,37.0,False
7027_01,Jonaye Ashipeck,Earth,E/451/P,23.0,True
7028_01,Dandra Reyervaney,Earth,G/1148/S,5.0,True
7028_02,Eduard Reyervaney,Earth,G/1148/S,16.0,True
7029_01,Eriney Cardsay,Earth,F/1458/P,20.0,True
7029_02,Tine Cardsay,Earth,F/1458/P,49.0,False
7031_01,Mamina Mcphernard,Earth,G/1135/P,3.0,True
7032_01,Dorie Roachez,Earth,F/1459/P,41.0,False
7034_01,Walmon Curle,Mars,F/1341/S,,False
7036_01,Glena Fryan,Earth,G/1136/P,14.0,True
7037_01,Caper Lacke,Mars,D/216/S,26.0,False
7038_01,Dwin Dorsenry,Earth,G/1137/P,51.0,False
7039_01,Toddie Benney,Earth,F/1461/P,36.0,False
7040_01,Gileen Mcphernard,Earth,G/1150/S,16.0,True
7041_01,Picers Panie,Mars,F/1343/S,18.0,True
7042_01,Elson Quinnerry,Earth,G/1138/P,48.0,False
7044_01,Losp Reake,Mars,D/221/P,24.0,False
7045_01,Range Bara,Mars,D/222/P,19.0,False
7047_01,Ryany Wilderssen,Earth,G/1152/S,21.0,True
7048_01,Weney Freevenson,Earth,F/1462/P,24.0,False
7049_01,Nelly Gallencis,Earth,G/1153/S,21.0,True
7050_01,Ally Mcintons,Earth,F/1344/S,13.0,True
7051_01,Jele Mad,Mars,D/223/P,39.0,False
7052_01,Terons Stranbeate,Europa,E/469/S,27.0,True
7053_01,Benny Mayson,Earth,F/1463/P,23.0,False
7056_01,Alramix Secont,Europa,D/217/S,43.0,False
7057_01,Graven Lacke,Mars,F/1346/S,19.0,False
7058_01,Hal Bane,Mars,F/1347/S,30.0,True
7059_01,Jord Steeletters,Earth,G/1154/S,52.0,True
7060_01,Dorie Rigginson,Earth,G/1155/S,35.0,False
7061_01,Celina Kellson,Earth,G/1156/S,16.0,True
7062_01,Benda Fryan,Earth,F/1464/P,21.0,False
7068_01,Irmark Mcfaddenson,Earth,F/1350/S,45.0,False
7069_01,,Earth,E/472/S,22.0,False
7069_02,Essara Kellynn,Earth,G/1159/S,,False
7069_03,Ericky Waltonnedy,Earth,G/1159/S,0.0,True
7071_01,Wilmay Bushallert,Earth,G/1160/S,63.0,False
7072_01,Karah Harverez,Earth,F/1351/S,56.0,False
7073_01,Glena Hahnstonsen,Earth,G/1161/S,40.0,True
7074_01,Leria Denashipson,Earth,G/1162/S,1.0,True
7074_02,Tyrony Denashipson,Earth,F/1352/S,24.0,False
7077_01,Idarry Oneidson,Earth,F/1353/S,36.0,False
7078_01,Hard Wartyson,Earth,G/1163/S,13.0,False
7079_01,Violey Woodwinton,Earth,F/1354/S,13.0,False
7080_01,Jonaye Carpennels,Earth,G/1140/P,37.0,True
7082_01,Benew Carezquez,Earth,E/473/S,44.0,False
7083_01,Betenar Pirejus,Europa,C/259/S,32.0,True
7083_02,Minoton Pirejus,Europa,C/259/S,57.0,True
7084_01,Faithy Hunterton,Earth,F/1355/S,26.0,False
7085_01,Stech Pread,Mars,F/1466/P,62.0,False
7085_02,Kokrus Pread,Mars,F/1466/P,2.0,True
7085_03,Latsts Purle,Mars,F/1466/P,1.0,True
7086_01,Juline Hamcmahon,Earth,F/1467/P,24.0,False
7087_01,Dennie Moreman,Earth,G/1141/P,1.0,True
7088_01,Rossie Berges,Earth,F/1468/P,63.0,False
7089_01,Antinon Inging,Europa,D/218/S,20.0,True
7090_01,Samie Wiggs,Earth,F/1469/P,15.0,False
7091_01,Cassa Garrincent,Earth,G/1142/P,32.0,True
7092_01,Sall Gaineyerson,Earth,F/1470/P,24.0,True
7093_01,Annya Patthews,Earth,G/1143/P,32.0,False
7094_01,Preo Sloweber,Europa,E/454/P,36.0,True
7095_01,Nichad Patteraley,Earth,G/1144/P,13.0,True
7096_01,Nunkib Tashal,Europa,C/260/S,29.0,True
7096_02,Tauria Tashal,Europa,C/260/S,27.0,False
7096_03,Aspica Tashal,Europa,C/260/S,30.0,True
7097_01,Altanin Dedometeel,Europa,A/75/P,27.0,True
7097_02,Kumark Dedometeel,Europa,A/75/P,14.0,False
7097_03,Giedia Dedometeel,Europa,A/75/P,32.0,False
7097_04,Sulah Poilsive,Europa,A/75/P,33.0,False
7098_01,Joanny Guerson,Earth,F/1356/S,35.0,True
7099_01,Elicey Warrison,Earth,F/1471/P,21.0,False
7104_01,Taurah Regmansidy,,C/228/P,57.0,False
7104_02,Alatrix Regmansidy,Europa,C/228/P,42.0,True
7105_01,Idarry Norrison,,F/1473/P,20.0,True
7106_01,Oalls Derry,Mars,F/1357/S,18.0,True
7109_01,Goros Healted,Europa,B/268/S,49.0,False
7110_01,Lyney Berges,Earth,F/1358/S,23.0,False
7111_01,Pon Sche,Mars,F/1359/S,24.0,False
7113_01,Kris Simstravery,Earth,F/1361/S,24.0,False
7113_02,Ivanne Simstravery,Earth,F/1361/S,23.0,True
7114_01,Camiet Ricklaney,Earth,F/1362/S,24.0,False
7116_01,Allyny Burchard,Earth,G/1146/P,26.0,False
7117_01,Alasmon Secont,Europa,B/236/P,28.0,True
7118_01,Jimmya Campson,Earth,F/1475/P,17.0,False
7119_01,Blancy Morrows,Earth,F/1476/P,20.0,False
7120_01,Joandy Rutler,Earth,F/1363/S,22.0,False
7121_01,Alkurak Dressink,Europa,B/269/S,23.0,True
7121_02,Pulchib Dressink,Europa,B/269/S,22.0,True
7126_01,Ivaney Giller,Earth,F/1366/S,29.0,False
7127_01,Dira Belstrut,Europa,B/237/P,,False
7127_02,Okulk Belstrut,Europa,B/237/P,31.0,True
7128_01,Mirara Catimod,Europa,B/238/P,37.0,False
7128_02,Raston Dightent,Europa,B/238/P,44.0,True
7128_03,Polah Dightent,Europa,B/238/P,34.0,False
7132_01,Dandy Hamcmahon,Earth,G/1165/S,23.0,False
7133_01,Tammyl Delangleton,Earth,F/1368/S,18.0,False
7134_01,Heidie Kimpson,Earth,G/1148/P,18.0,True
7137_01,Gabrin Duffmaney,Earth,F/1479/P,23.0,False
7140_01,Ninald Fryersonis,Earth,F/1371/S,18.0,False
7142_01,Muew Pre,Mars,E/474/S,22.0,False
7142_02,Gibil Pre,Mars,E/474/S,10.0,True
7142_03,Peefox Pre,Mars,E/474/S,,False
7143_01,Losp Buche,Mars,F/1372/S,31.0,False
7144_01,Heald Snowaney,Earth,G/1150/P,48.0,False
7148_01,Ranark Patimonne,Europa,A/87/S,51.0,True
7149_01,Clech Dato,Mars,F/1482/P,25.0,True
7151_01,Tops Chen,Mars,E/459/P,32.0,False
7152_01,Diandi Domington,Earth,G/1167/S,8.0,True
7152_02,Royce Domington,Earth,G/1167/S,49.0,True
7155_01,Troyra Cames,Earth,F/1375/S,28.0,False
7156_01,Lig Ramad,Mars,E/475/S,3.0,True
7156_02,Repart Ramad,Mars,E/475/S,,True
7156_03,Pigars Ramad,Mars,E/475/S,31.0,True
7156_04,Mele Ramad,Mars,E/475/S,11.0,True
7157_01,Unchex Must,Mars,,27.0,True
7157_02,Terek Must,Mars,D/219/S,33.0,False
7159_01,Alrairk Perable,Europa,C/263/S,32.0,True
7160_01,Pennie Headardyer,Earth,G/1152/P,20.0,True
7161_01,Schyon Gealably,Europa,E/476/S,33.0,False
7162_01,Bland Pernard,Earth,F/1485/P,65.0,False
7165_01,Hal Walé,Mars,F/1377/S,18.0,True
7166_01,Cinst Purte,Mars,F/1378/S,19.0,False
7167_01,Dyonif Noxnuther,Europa,B/270/S,33.0,True
7168_01,Duana Mccard,Earth,G/1168/S,,True
7170_01,Hellia Peckerson,Earth,G/1154/P,31.0,False
7171_01,Stancy Wardendez,Earth,G/1155/P,37.0,True
7173_01,Cline Alldson,Earth,G/1156/P,19.0,True
7175_01,Lulah Ramoran,Earth,F/1486/P,18.0,False
7176_01,Caston Chhaft,Europa,C/232/P,47.0,True
7176_02,Kochard Chhaft,Europa,C/232/P,26.0,False
7176_03,Sadlami Chhaft,Europa,C/232/P,25.0,True
7177_01,Curtle Medington,Earth,F/1380/S,38.0,False
7179_01,Denis Mullon,Earth,E/460/P,53.0,True
7180_01,Tany Cardners,Earth,E/478/S,38.0,False
7181_01,Unchal Date,Mars,F/1488/P,28.0,True
7182_01,Jacki Ricews,Earth,,46.0,False
7184_01,Eriana Barnoldeney,Earth,G/1170/S,18.0,True
7186_01,Aske Pretive,Europa,E/461/P,14.0,True
7186_02,Alpha Mosteraked,Europa,E/461/P,32.0,False
7186_03,Weias Mosteraked,Europa,E/461/P,44.0,False
7187_01,Agnesa Olshaffey,Earth,G/1158/P,28.0,True
7188_01,Muonus Imingle,Europa,C/233/P,2.0,True
7188_02,Taura Imingle,Europa,C/233/P,28.0,False
7188_03,Halsham Imingle,Europa,C/233/P,27.0,True
7189_01,Auvara Cowtale,Europa,C/234/P,29.0,True
7190_01,Lilace Rutler,Earth,G/1171/S,14.0,True
7191_01,Wenny Bushafford,Earth,F/1490/P,14.0,False
7192_01,Geney Hayertez,Earth,G/1172/S,17.0,True
7193_01,Vanez Whitersone,Earth,F/1381/S,35.0,True
7194_01,Raque Waterson,Earth,F/1382/S,36.0,False
7197_01,Grake Chica,Mars,F/1383/S,51.0,False
7199_01,Lewise Bardinard,Earth,G/1174/S,54.0,False
7200_01,Aldah Coustive,Europa,C/264/S,37.0,True
7202_01,Idave Burksson,Earth,E/462/P,37.0,False
7203_01,Jorgie Reenon,Earth,E/463/P,24.0,True
7205_01,Chees Flake,Mars,F/1386/S,,False
7206_01,Dell Daughessey,Earth,F/1387/S,38.0,False
7207_01,Lynney Burksson,Earth,G/1160/P,28.0,True
7208_01,Nelle Gibbsonton,Earth,G/1161/P,0.0,True
7208_02,Alene Gibbsonton,Earth,F/1492/P,16.0,False
7210_01,Jonard Puckenton,Earth,F/1493/P,25.0,False
7214_01,Sethew Garzaley,Earth,F/1389/S,22.0,True
7215_01,Sceros Erte,Mars,F/1494/P,24.0,True
7216_01,Gerte Owery,Earth,E/464/P,37.0,True
7217_01,Bleda Pead,Mars,F/1495/P,21.0,True
7218_01,Bosoneb Urablele,Europa,B/271/S,53.0,True
7219_01,Taraid Arible,Europa,C/235/P,0.0,True
7219_02,Pheino Arible,Europa,C/235/P,2.0,False
7219_03,Dirk Arible,Europa,C/235/P,64.0,True
7219_04,Atinon Arible,Europa,,24.0,False
7219_05,Anchab Arible,Europa,C/235/P,40.0,True
7219_06,Isoton Arible,Europa,C/235/P,32.0,False
7221_01,Sulatik Sonofmory,Europa,B/239/P,54.0,False
7224_01,Everly Carvis,Earth,G/1175/S,30.0,True
7225_01,Hasim Fawnsive,Europa,A/77/P,37.0,False
7226_01,Naffsh Reke,Mars,E/481/S,20.0,False
7227_01,Widin Vlake,Mars,F/1497/P,22.0,False
7229_01,Gaylah Leonadorsen,Earth,F/1391/S,57.0,False
7230_01,Trice Blancoy,Earth,G/1177/S,34.0,True
7232_01,Auvair Seatearing,Europa,B/240/P,51.0,False
7233_01,Cles Wala,Mars,E/465/P,47.0,False
7234_01,Annard Merce,Earth,G/1163/P,22.0,False
7235_01,Cherkab Bruthydre,Europa,B/241/P,36.0,False
7236_01,Adammy Whitakers,Earth,,16.0,True
7238_01,Totax Tirt,Mars,F/1499/P,60.0,False
7240_01,Oaters Kad,Mars,F/1392/S,39.0,True
7240_02,Sunk Kad,Mars,F/1392/S,18.0,True
7242_01,Errak Reeddommy,Europa,B/273/S,30.0,True
7246_01,Pefox Khaf,Mars,F/1395/S,45.0,False
7247_01,Chrisa Hurchanney,Earth,F/1396/S,30.0,False
7249_01,Poloos Burle,,E/482/S,21.0,False
7249_02,Jetax Burle,Mars,F/1397/S,0.0,True
7250_01,Pold Chmad,Mars,F/1501/P,51.0,True
7252_01,Diedow Sacy,Mars,E/466/P,22.0,False
7253_01,Alaron Obedaming,Europa,D/225/P,26.0,True
7255_01,Verney Paynard,Earth,G/1166/P,10.0,False
7256_01,Lynnie Scottney,Earth,E/484/S,21.0,False
7257_01,Rica Gardsondez,Earth,G/1167/P,14.0,True
7257_02,Gretty Gardsondez,Earth,E/467/P,,False
7258_01,,Earth,F/1502/P,43.0,True
7259_01,Sterry Meadoney,Earth,F/1503/P,22.0,True
7260_01,Sony Woodwardy,Earth,F/1398/S,22.0,False
7261_01,Rician Mondsey,Earth,G/1168/P,23.0,True
7267_01,Tark String,Europa,C/265/S,25.0,True
7267_02,Chelik String,Europa,C/265/S,35.0,True
7268_01,Karene Hayerson,Earth,E/468/P,30.0,False
7270_01,Hillie Garden,Earth,G/1170/P,37.0,True
7271_01,,Earth,G/1171/P,21.0,False
7273_01,Jaimer Pacerty,Earth,G/1183/S,36.0,True
7274_01,Loria Woodwinton,Earth,F/1506/P,13.0,False
7276_01,Bland Spentley,Earth,F/1507/P,22.0,False
7277_01,Neila Pittson,Earth,G/1184/S,36.0,True
7278_01,Des Bryants,Earth,E/485/S,17.0,True
7279_01,Halsham Prombled,Europa,C/236/P,38.0,True
7280_01,Pix Stike,Mars,F/1508/P,34.0,False
7283_01,Walls One,Mars,F/1509/P,20.0,True
7284_01,Rayle Walterson,Earth,G/1174/P,17.0,False
7285_01,Francy Gainney,Earth,G/1185/S,36.0,True
7289_01,Naschab Purellliss,Europa,A/78/P,52.0,True
7290_01,Cheleon Bruthydre,Europa,D/227/P,32.0,True
7290_02,,Europa,D/227/P,35.0,True
7290_03,Atrino Bruthydre,Europa,D/227/P,,True
7290_04,Altara Bruthydre,Europa,D/227/P,36.0,False
7290_05,Suhaino Bruthydre,Europa,D/227/P,36.0,False
7292_01,Single Panad,Mars,D/220/S,21.0,False
7296_01,Pon Blane,Mars,D/228/P,33.0,False
7297_01,,Earth,G/1188/S,40.0,False
7298_01,Blanda Blangibson,Earth,F/1510/P,24.0,True
7300_01,Joana Emenez,Earth,G/1189/S,35.0,True
7301_01,Fres Facke,Mars,F/1511/P,29.0,True
7302_01,Rish Fle,Mars,E/486/S,33.0,False
7303_01,Lonnez Adavisons,Earth,E/487/S,51.0,False
7304_01,Jet Sinda,Mars,F/1512/P,10.0,True
7305_01,Kaye Strongers,Earth,G/1190/S,41.0,True
7306_01,Toniel Stroyledgez,Earth,E/471/P,26.0,True
7307_01,Velyne Hubbarton,Earth,F/1405/S,39.0,False
7309_01,Bases Kinad,Mars,F/1513/P,14.0,False
7310_01,Toale Bette,Mars,D/229/P,28.0,False
7311_01,Winia Gordanieves,Earth,F/1514/P,18.0,False
7313_01,Conth Kashe,Mars,D/231/P,41.0,False
7314_01,Aldun Venticable,Europa,C/237/P,33.0,True
7320_01,Tracia Fuentryoung,Earth,F/1517/P,26.0,False
7321_01,Otlios Kra,Mars,F/1518/P,31.0,True
7322_01,Tera Gardsondez,Earth,F/1408/S,63.0,False
7323_01,Terina Mcinton,Earth,F/1409/S,30.0,False
7324_01,Wezna Clugnobse,Europa,C/238/P,27.0,True
7326_01,France Barbes,Earth,F/1519/P,47.0,False
7327_01,Bler Brity,Mars,F/1520/P,37.0,True
7328_01,Agnesa Cainghannon,Earth,F/1410/S,14.0,False
7330_01,Nunkino Rimplighty,,C/268/S,27.0,False
7331_01,Mureah Nacke,Mars,D/232/P,61.0,False
7332_01,Violan Holliams,Earth,E/488/S,39.0,False
7334_01,Essara Schwardson,Earth,E/490/S,22.0,False
7336_01,Dianie Lambles,,F/1411/S,30.0,False
7336_02,Tanley Leodger,,F/1411/S,26.0,False
7337_01,Ranons Folkshbox,Europa,A/89/S,25.0,False
7338_01,Jumars Colte,Mars,D/233/P,42.0,False
7339_01,Ainkard Fanseld,Europa,E/474/P,33.0,False
7340_01,Giedion Blanspe,Europa,E/475/P,60.0,False
7341_01,Brene Horners,Earth,G/1191/S,16.0,True
7342_01,Stevey Haynard,Earth,G/1178/P,50.0,True
7343_01,Tyle Mcbriddley,Earth,F/1412/S,22.0,False
7344_01,Ianya Powery,Earth,F/1413/S,15.0,False
7346_01,Wales Blan,Mars,E/476/P,27.0,False
7347_01,Neilda Bardsey,Earth,G/1179/P,58.0,False
7350_01,Stene Strongers,Earth,G/1192/S,48.0,True
7351_01,Sularon Loring,Europa,D/221/S,36.0,True
7353_01,Gorabba Openduave,Europa,C/269/S,60.0,False
7353_02,Sularon Openduave,Europa,C/269/S,46.0,True
7353_03,Auvam Openduave,Europa,,58.0,True
7356_01,Eline Merkins,Earth,G/1181/P,40.0,False
7356_02,Herry Merkins,Earth,G/1181/P,3.0,True
7358_01,Len Mirez,Earth,F/1522/P,23.0,False
7359_01,Ellana Jenson,Earth,E/492/S,21.0,True
7360_01,Chery Joycerton,Earth,G/1194/S,29.0,True
7361_01,Gieba Rodwative,Europa,C/239/P,23.0,True
7361_02,Genubih Rodwative,Europa,C/239/P,41.0,True
7365_01,Ivanna Wilderssen,Earth,G/1183/P,20.0,False
7366_01,Garion Ayalazquez,Earth,G/1184/P,24.0,False
7367_01,Lidex Letty,Mars,D/234/P,21.0,False
7367_02,Melios Letty,Mars,F/1523/P,55.0,False
7370_01,Frandy Cartiz,Earth,F/1525/P,21.0,False
7371_01,Dandra Reyersendry,Earth,G/1185/P,42.0,True
7372_01,Leria Gallandez,Earth,F/1526/P,40.0,False
7374_01,Apple Cre,Mars,F/1527/P,30.0,True
7376_01,Neutrin Mirinanty,Europa,E/477/P,26.0,True
7377_01,Estine Steelerettt,Earth,G/1186/P,43.0,False
7379_01,Annard Bryants,Earth,F/1416/S,20.0,False
7385_01,Coracy Reyerson,Earth,F/1417/S,19.0,False
7387_01,Okulas Blercat,Europa,C/240/P,40.0,True
7388_01,Sterry Mclardson,Earth,G/1198/S,17.0,True
7390_01,Isa Wiggs,Earth,G/1190/P,62.0,False
7391_01,Joycey Coffmaney,Earth,G/1191/P,32.0,False
7392_01,Floyde Holton,Earth,G/1192/P,37.0,False
7393_01,Coracy Barks,Earth,E/478/P,40.0,False
7394_01,Iree Strongers,Earth,G/1193/P,25.0,False
7395_01,Schelik Suasharic,Europa,B/277/S,17.0,True
7395_02,Scellus Suasharic,Europa,B/277/S,46.0,True
7395_03,Algeno Suasharic,Europa,B/277/S,38.0,False
7395_04,Beten Suasharic,Europa,B/277/S,43.0,False
7396_01,Zibah Queldry,Europa,C/271/S,28.0,True
7396_02,Muontak Ingent,Europa,C/271/S,31.0,True
7396_03,Elerops Monsintic,Europa,C/271/S,35.0,True
7398_01,Jonaye Stephend,Earth,F/1531/P,19.0,True
7399_01,Sanda Casonston,Earth,F/1418/S,24.0,False
7401_01,Diles Merte,Mars,E/479/P,20.0,False
7402_01,Wimpha Stioutody,Europa,C/272/S,16.0,True
7402_02,Mesarid Stioutody,Europa,C/272/S,45.0,True
7403_01,Charly Gibbsonton,Earth,G/1194/P,19.0,False
7405_01,Hellia Steeletters,Earth,F/1419/S,23.0,True
7406_01,Tarah Balley,Earth,G/1195/P,19.0,False
7408_01,Plat Katte,Mars,F/1420/S,32.0,False
7410_01,Jaimer Cartz,Earth,G/1201/S,41.0,True
7411_01,Racy Bakericks,Earth,F/1533/P,30.0,False
7416_01,Astrah Burcaling,Europa,B/278/S,41.0,False
7418_01,Apench Ses,Mars,F/1534/P,7.0,True
7419_01,Race Bardson,Earth,G/1197/P,39.0,True
7419_02,Lerion Bardson,Earth,F/1535/P,47.0,True
7422_01,Shery Lardsonald,Earth,G/1204/S,21.0,False
7425_01,Milyla Balderts,Earth,G/1200/P,29.0,True
7425_02,Willip Balderts,Earth,G/1200/P,19.0,False
7427_01,Rafox Banie,Mars,F/1423/S,50.0,True
7428_01,Iononus Fulazy,Europa,A/79/P,28.0,False
7429_01,Cuses Pread,Mars,,38.0,False
7430_01,Isa Vantonson,Earth,G/1205/S,24.0,False
7431_01,Altanin Barmant,Europa,A/90/S,31.0,False
7432_01,Ainkard Amonysidle,Europa,E/481/P,38.0,True
7435_01,Arid Couresteer,Europa,B/244/P,26.0,True
7436_01,Letty Meyersones,Earth,G/1202/P,28.0,False
7437_01,Mesatan Disgul,Europa,B/279/S,45.0,True
7437_02,Kraban Disgul,Europa,B/279/S,47.0,True
7437_03,Sadalm Clumshangs,Europa,B/279/S,60.0,True
7438_01,Gaylah Hanner,Earth,E/483/P,42.0,True
7442_01,Antony Morrencis,Earth,E/495/S,43.0,False
7442_02,Franda Morrencis,Earth,,17.0,False
7444_01,Kenny Thorney,Earth,G/1203/P,17.0,False
7445_01,Coreen Hoppers,Earth,G/1208/S,20.0,False
7446_01,Mamina Hopez,Earth,G/1204/P,18.0,False
7447_01,Chees Oncy,Mars,F/1539/P,24.0,False
7448_01,Line Bradlerson,Earth,F/1540/P,25.0,False
7449_01,Loresa Bakericks,Earth,F/1541/P,20.0,False
7450_01,Armene Sykess,Earth,G/1205/P,23.0,False
7452_01,Dyonon Sloweber,Europa,B/281/S,48.0,True
7452_02,Mirfark Sloweber,Europa,B/281/S,26.0,True
7452_03,Aino Sloweber,Europa,B/281/S,36.0,True
7453_01,Alarkab Aneter,Europa,C/275/S,27.0,True
7455_01,Neshath Slavested,Europa,A/80/P,41.0,True
7456_01,Yvetta Whitez,Earth,G/1210/S,21.0,True
7457_01,Seat Fine,Mars,E/496/S,71.0,False
7458_01,Fayey Vincenton,Earth,G/1211/S,64.0,False
7459_01,Menkin Dratembid,Europa,B/282/S,33.0,False
7460_01,Leria Haydenez,Earth,F/1543/P,24.0,True
7461_01,Zavior Plaricit,Europa,D/223/S,35.0,True
7462_01,Hilia Mckinn,Earth,G/1206/P,13.0,True
7464_01,Lynnie Hickett,Earth,G/1207/P,11.0,True
7472_01,,Mars,F/1426/S,,True
7475_01,Pros Leste,Mars,F/1545/P,43.0,True
7475_02,Lies Leste,Mars,F/1545/P,36.0,True
7477_01,Jimmya Fielson,Earth,F/1546/P,22.0,False
7478_01,Minchib Porkilte,Europa,C/276/S,56.0,True
7479_01,Muffs Berte,Mars,F/1429/S,34.0,True
7481_01,Darlie Chanash,Earth,G/1215/S,46.0,False
7483_01,Wille Winie,Mars,E/485/P,43.0,True
7484_01,Coracy Rivanseney,Earth,G/1209/P,25.0,True
7485_01,Betenif Cousel,Europa,,26.0,False
7486_01,Katen Vandez,Earth,G/1210/P,14.0,False
7487_01,Jeanie Sellahaney,Earth,G/1216/S,63.0,True
7488_01,Pold Kidne,Mars,E/486/P,29.0,False
7488_02,Clues Kidne,Mars,E/486/P,45.0,True
7490_01,Grette Garrincent,Earth,G/1217/S,15.0,True
7492_01,Bleda Bun,Mars,D/224/S,19.0,True
7494_01,Lynnon Sellahaney,Earth,E/487/P,53.0,False
7495_01,Weres Ropie,Mars,F/1431/S,45.0,False
7496_01,Asellan Fuelisent,Europa,C/278/S,41.0,True
7498_01,Otlios Cola,Mars,F/1550/P,68.0,False
7498_02,Bonutz Cola,Mars,F/1550/P,5.0,True
7498_03,Beals Cola,Mars,F/1550/P,27.0,True
7499_01,Enrie Hayder,Earth,F/1551/P,20.0,True
7500_01,Swafox Swin,,F/1432/S,54.0,False
7501_01,Henryn Burchard,Earth,F/1433/S,18.0,False
7502_01,Gatrin Clutolded,Europa,C/241/P,45.0,True
7503_01,Achira Capplid,Europa,B/283/S,26.0,True
7503_02,Dabi Capplid,Europa,B/283/S,37.0,True
7504_01,,Earth,F/1552/P,30.0,False
7505_01,Ste Fone,Mars,F/1553/P,51.0,False
7505_02,Hone Fone,Mars,F/1553/P,3.0,True
7505_03,Monkle Fone,Mars,F/1553/P,3.0,True
7506_01,Billya Vales,Earth,F/1554/P,19.0,False
7507_01,Marlly Santin,Earth,E/499/S,19.0,False
7507_02,Joela Santin,Earth,E/499/S,6.0,True
7507_03,Ianley Santin,Earth,E/499/S,4.0,True
7508_01,Alar Exible,Europa,B/284/S,23.0,False
7509_01,Herina Mcneiley,Earth,F/1434/S,37.0,False
7510_01,Pars Horte,Mars,F/1435/S,18.0,False
7512_01,Byrona Berges,Earth,F/1436/S,29.0,False
7513_01,Marynk Welles,Earth,E/488/P,25.0,False
7514_01,Fayel Josesh,Earth,F/1555/P,52.0,False
7515_01,Monam Gre,Mars,F/1437/S,24.0,False
7515_02,Rants Gre,Mars,F/1437/S,0.0,True
7517_01,Lynnon Lunapperts,Earth,F/1557/P,25.0,False
7518_01,Acrabih Droning,Europa,B/246/P,26.0,True
7518_02,Aviton Droning,Europa,B/246/P,32.0,False
7520_01,Elancy Alentonway,Earth,F/1559/P,58.0,False
7521_01,Hard Mcintons,Earth,F/1560/P,44.0,False
7522_01,Harlen Cartyernan,Earth,G/1214/P,41.0,False
7523_01,Bara Mcclayton,Earth,G/1219/S,24.0,True
7524_01,Colly Simpsonks,Earth,G/1215/P,41.0,True
7524_02,Britta Simpsonks,Earth,G/1215/P,23.0,True
7525_01,Canonon Retefule,Europa,C/279/S,27.0,False
7525_02,Geonev Retefule,Europa,C/279/S,61.0,True
7527_01,Elle Flowensley,Earth,F/1561/P,18.0,True
